rc_id	rl_id	ss_id	rc_orderby	rc_dist
6946509	69465	153	9	0.562000
6946510	69465	151	10	0.462000
6946511	69465	175	11	0.319000
6946512	69465	685	12	0.507000
6946513	69465	727	13	0.451000
6946514	69465	826	14	0.676000
6946515	69465	827	15	0.669000
6946516	69465	828	16	0.733000
6946517	69465	830	17	0.409000
6946518	69465	832	18	0.642000
6946519	69465	834	19	0.115000
6946520	69465	835	20	0.000000
6946601	69466	835	1	0.633000
6946602	69466	833	2	0.462000
6946603	69466	831	3	0.711000
6946604	69466	829	4	0.835000
6946605	69466	799	5	0.593000
6946606	69466	726	6	0.430000
6946607	69466	688	7	0.394000
6946608	69466	149	8	0.436000
6946609	69466	150	9	0.579000
6946610	69466	152	10	0.459000
6946611	69466	154	11	0.344000
6946612	69466	156	12	0.541000
6946613	69466	158	13	0.600000
6946614	69466	160	14	0.706000
6946615	69466	473	15	0.840000
6946616	69466	207	16	1.179000
6946617	69466	209	17	0.960000
6946618	69466	210	18	0.000000
6976501	69765	1394	1	0.572000
6976502	69765	291	2	0.304000
6976503	69765	233	3	0.477000
6976504	69765	234	4	5.281000
6976505	69765	1486	5	0.851000
6976506	69765	236	6	0.854000
6976507	69765	598	7	1.476000
6976508	69765	600	8	2.344000
6976509	69765	604	9	6.760000
6976510	69765	968	10	17.079000
6976511	69765	2000	11	0.000000
6976601	69766	2000	1	17.087999
6976602	69766	969	2	6.782000
6976603	69766	605	3	2.437000
6976604	69766	601	4	1.337000
6976605	69766	599	5	0.786000
6976606	69766	264	6	0.896000
6976607	69766	1485	7	5.136000
6976608	69766	266	8	0.452000
6976609	69766	267	9	0.310000
6976610	69766	292	10	0.479000
6976611	69766	1394	11	0.000000
6996501	69965	434	1	0.549000
6996502	69965	433	2	0.525000
6996503	69965	399	3	0.828000
6996504	69965	777	4	0.458000
6996505	69965	347	5	0.465000
6996506	69965	1167	6	0.455000
6996507	69965	1116	7	0.800000
6996508	69965	371	8	0.425000
6996509	69965	372	9	0.463000
6996510	69965	373	10	0.236000
6996511	69965	374	11	0.326000
6996512	69965	375	12	0.397000
6996513	69965	376	13	0.551000
6996514	69965	377	14	0.332000
6996515	69965	378	15	0.577000
6996516	69965	713	16	0.149000
6996517	69965	712	17	0.000000
6996601	69966	712	1	0.155000
6996602	69966	379	2	0.563000
6996603	69966	380	3	0.356000
6996604	69966	381	4	0.527000
6996605	69966	382	5	0.415000
6996606	69966	383	6	0.292000
6996607	69966	384	7	0.318000
6996608	69966	385	8	0.388000
6996609	69966	386	9	0.435000
6996610	69966	387	10	0.665000
6996611	69966	2031	11	0.675000
6996612	69966	389	12	0.538000
6996613	69966	390	13	0.292000
6996614	69966	1300	14	0.134000
6996615	69966	434	15	0.000000
7006501	70065	1671	1	0.619000
7006502	70065	180	2	1.902000
7006503	70065	389	3	1.048000
7006504	70065	1362	4	0.603000
7006505	70065	618	5	1.165000
7006506	70065	620	6	0.246000
7006507	70065	622	7	2.048000
7006508	70065	628	8	2.425000
7006509	70065	591	9	0.903000
7006510	70065	589	10	0.879000
7006511	70065	587	11	0.758000
7006512	70065	583	12	4.385000
7006513	70065	1763	13	4.201000
7006514	70065	1761	14	3.270000
7006515	70065	1756	15	0.503000
7006516	70065	2009	16	2.445000
7006517	70065	2010	17	0.000000
7006601	70066	2010	1	0.196000
7006602	70066	2009	2	0.075000
7006603	70066	1757	3	3.327000
7006604	70066	1762	4	4.081000
7006605	70066	1764	5	4.359000
7006606	70066	582	6	0.828000
7006607	70066	586	7	0.867000
7006608	70066	588	8	0.852000
7006609	70066	1142	9	2.507000
7006610	70066	629	10	1.883000
7006611	70066	623	11	0.347000
7006612	70066	621	12	1.077000
7006613	70066	637	13	0.617000
7006614	70066	1120	14	3.464000
7006615	70066	415	15	0.316000
7006616	70066	40	16	0.914000
7006617	70066	1671	17	0.000000
7016501	70165	273	1	3.997000
7016502	70165	54	2	1.293000
7016503	70165	1802	3	0.776000
7016504	70165	1806	4	0.614000
7016505	70165	1810	5	5.884000
7016506	70165	1828	6	10.933000
7016507	70165	890	7	1.531000
7016508	70165	892	8	2.932000
7016509	70165	895	9	7.883000
7016510	70165	896	10	0.468000
7016511	70165	899	11	0.378000
7016512	70165	900	12	0.292000
7016513	70165	903	13	0.314000
7016514	70165	904	14	0.248000
7016515	70165	906	15	0.379000
7016516	70165	908	16	0.000000
7016601	70166	908	1	0.366000
7016602	70166	907	2	0.249000
7016603	70166	905	3	0.302000
7016604	70166	902	4	0.295000
7016605	70166	901	5	0.383000
7016606	70166	898	6	0.462000
7016607	70166	897	7	7.887000
7016608	70166	894	8	2.624000
7016609	70166	893	9	1.589000
7016610	70166	891	10	10.923000
7016611	70166	1999	11	5.755000
7016612	70166	1809	12	0.784000
7016613	70166	1805	13	0.800000
7016614	70166	1801	14	1.303000
7016615	70166	25	15	3.871000
7016616	70166	227	16	0.479000
7016617	70166	273	17	0.000000
7026501	70265	273	1	3.997000
7026502	70265	54	2	1.293000
7026503	70265	1802	3	0.776000
7026504	70265	1806	4	0.614000
7026505	70265	1810	5	5.884000
7026506	70265	1828	6	10.933000
7026507	70265	890	7	2.099000
7026508	70265	909	8	0.618000
7026509	70265	911	9	0.315000
7026510	70265	920	10	0.328000
7026511	70265	913	11	0.626000
7026512	70265	915	12	0.427000
7026513	70265	917	13	0.405000
7026514	70265	919	14	0.000000
7026601	70266	919	1	0.399000
7026602	70266	918	2	0.438000
7026603	70266	916	3	0.625000
7026604	70266	914	4	0.325000
7026605	70266	921	5	0.324000
7026606	70266	912	6	0.603000
7026607	70266	910	7	1.374000
7026608	70266	891	8	10.923000
7026609	70266	1999	9	5.755000
7026610	70266	1809	10	0.784000
7026611	70266	1805	11	0.800000
7026612	70266	1801	12	1.304000
7026613	70266	25	13	3.871000
7026614	70266	227	14	0.479000
7026615	70266	273	15	0.000000
7034901	70349	81	1	0.397000
7034902	70349	82	2	0.425000
7034903	70349	83	3	0.483000
7034904	70349	84	4	0.484000
7034905	70349	85	5	0.786000
7034906	70349	86	6	0.383000
7034907	70349	87	7	0.709000
7034908	70349	88	8	0.539000
7034909	70349	89	9	0.731000
7034910	70349	90	10	0.776000
7034911	70349	91	11	0.310000
7034912	70349	92	12	1.144000
7034913	70349	93	13	0.780000
7034914	70349	94	14	0.650000
7034915	70349	95	15	0.691000
7034916	70349	96	16	0.716000
7034917	70349	97	17	0.633000
7034918	70349	99	18	0.000000
7035001	70350	99	1	0.765000
7035002	70350	100	2	0.686000
7035003	70350	101	3	0.738000
7035004	70350	102	4	0.599000
7035005	70350	103	5	0.813000
7035006	70350	104	6	1.119000
7035007	70350	105	7	0.330000
7035008	70350	106	8	0.782000
7035009	70350	107	9	0.703000
7035010	70350	108	10	0.579000
7035011	70350	109	11	0.671000
7035012	70350	110	12	0.464000
7035013	70350	111	13	0.707000
7035014	70350	112	14	0.445000
7035015	70350	113	15	0.538000
7035016	70350	114	16	0.303000
7035017	70350	115	17	0.525000
7035018	70350	116	18	0.393000
7035019	70350	81	19	0.000000
7036501	70365	1850	1	0.230000
7036502	70365	1851	2	1.846000
7036503	70365	1186	3	0.514000
7036504	70365	1184	4	0.573000
7036505	70365	1182	5	0.470000
7036506	70365	798	6	0.353000
7036507	70365	800	7	0.421000
7036508	70365	1312	8	0.185000
7036509	70365	1410	9	0.218000
7036510	70365	1325	10	0.371000
7036511	70365	1354	11	0.539000
7036512	70365	1353	12	0.572000
7036513	70365	1342	13	0.717000
7036514	70365	1417	14	0.560000
7036515	70365	566	15	0.516000
7036516	70365	84	16	0.484000
7036517	70365	85	17	0.786000
7036518	70365	86	18	0.383000
7036519	70365	87	19	0.709000
7036520	70365	88	20	0.539000
7036521	70365	89	21	0.731000
7036522	70365	90	22	0.776000
7036523	70365	91	23	0.310000
7036524	70365	92	24	1.144000
7036525	70365	93	25	0.780000
7036526	70365	94	26	0.650000
7036527	70365	95	27	0.691000
7036528	70365	96	28	0.716000
7036529	70365	97	29	0.633000
7036530	70365	99	30	0.000000
7036601	70366	99	1	0.765000
7036602	70366	100	2	0.686000
7036603	70366	101	3	0.738000
7036604	70366	102	4	0.599000
7036605	70366	103	5	0.813000
7036606	70366	104	6	1.119000
7036607	70366	105	7	0.330000
7036608	70366	106	8	0.782000
7036609	70366	107	9	0.703000
7036610	70366	108	10	0.578000
7036611	70366	109	11	0.671000
7036612	70366	110	12	0.464000
7036613	70366	111	13	0.707000
7036614	70366	112	14	0.445000
7036615	70366	113	15	0.553000
7036616	70366	567	16	0.589000
7036617	70366	1416	17	0.636000
7036618	70366	1341	18	0.628000
7036619	70366	1344	19	0.487000
7036620	70366	1345	20	0.456000
7036621	70366	1326	21	0.200000
7036622	70366	1409	22	0.042000
7036623	70366	1413	23	0.143000
7036624	70366	1311	24	0.343000
7036625	70366	1310	25	0.383000
7036626	70366	1309	26	0.511000
7036627	70366	1181	27	0.568000
7036628	70366	1183	28	0.504000
7036629	70366	1185	29	1.930000
7036630	70366	1850	30	0.000000
7036701	70367	141	1	0.200000
7036702	70367	82	2	0.425000
7036703	70367	83	3	0.482000
7036704	70367	84	4	0.484000
7036705	70367	85	5	0.786000
7036706	70367	86	6	0.383000
7036707	70367	87	7	0.709000
7036708	70367	88	8	0.539000
7036709	70367	89	9	0.731000
7036710	70367	90	10	0.776000
7036711	70367	91	11	0.310000
7036712	70367	92	12	1.144000
7036713	70367	93	13	0.780000
7036714	70367	94	14	0.650000
7036715	70367	95	15	0.691000
7036716	70367	96	16	0.716000
7036717	70367	97	17	0.633000
7036718	70367	99	18	0.000000
7036801	70368	99	1	0.765000
7036802	70368	100	2	0.686000
7036803	70368	101	3	0.738000
7036804	70368	102	4	0.599000
7036805	70368	103	5	0.813000
7036806	70368	104	6	1.119000
7036807	70368	105	7	0.330000
7036808	70368	106	8	0.782000
7036809	70368	107	9	0.703000
7036810	70368	108	10	0.579000
7036811	70368	109	11	0.671000
7036812	70368	110	12	0.464000
7036813	70368	111	13	0.707000
7036814	70368	112	14	0.445000
7036815	70368	113	15	0.538000
7036816	70368	114	16	0.303000
7036817	70368	115	17	0.525000
7036818	70368	116	18	0.393000
7036819	70368	81	19	0.950000
7036820	70368	141	20	0.000000
7036901	70369	81	1	0.403000
7036902	70369	82	2	0.425000
7036903	70369	83	3	0.483000
7036904	70369	84	4	0.484000
7036905	70369	85	5	0.786000
7036906	70369	86	6	0.383000
7036907	70369	87	7	0.709000
7036908	70369	88	8	0.539000
7036909	70369	89	9	0.731000
7036910	70369	90	10	0.776000
7036911	70369	91	11	0.310000
7036912	70369	92	12	0.122000
7036913	70369	140	13	0.618000
7036914	70369	653	14	0.897000
7036915	70369	651	15	0.291000
7036916	70369	1177	16	0.565000
7036917	70369	1150	17	0.353000
7036918	70369	1152	18	0.552000
7036919	70369	1154	19	0.639000
7036920	70369	554	20	0.263000
7036921	70369	555	21	0.000000
7037001	70370	555	1	0.553000
7037002	70370	1155	2	0.542000
7037003	70370	1153	3	0.340000
7037004	70370	1151	4	0.523000
7037005	70370	1178	5	0.341000
7037006	70370	650	6	0.698000
7037007	70370	652	7	0.839000
7037008	70370	1371	8	0.107000
7037009	70370	105	9	0.330000
7037010	70370	106	10	0.782000
7037011	70370	107	11	0.703000
7037012	70370	108	12	0.579000
7037013	70370	109	13	0.671000
7037014	70370	110	14	0.464000
7037015	70370	111	15	0.707000
7037016	70370	112	16	0.445000
7037017	70370	113	17	0.538000
7037018	70370	114	18	0.303000
7037019	70370	115	19	0.525000
7037020	70370	116	20	0.367000
7037021	70370	81	21	0.000000
7037101	70371	1326	1	0.208000
7037102	70371	1411	2	0.011000
7037103	70371	1415	3	0.143000
7037104	70371	1410	4	0.218000
7037105	70371	1325	5	0.371000
7037106	70371	1354	6	0.539000
7037107	70371	1353	7	0.572000
7037108	70371	1342	8	0.717000
7037109	70371	1417	9	0.560000
7037110	70371	566	10	0.119000
7037111	70371	114	11	0.303000
7037112	70371	115	12	0.525000
7037113	70371	116	13	0.393000
7037114	70371	81	14	0.000000
7037201	70372	81	1	0.403000
7037202	70372	82	2	0.425000
7037203	70372	83	3	0.102000
7037204	70372	567	4	0.589000
7037205	70372	1416	5	0.636000
7037206	70372	1341	6	0.628000
7037207	70372	1344	7	0.487000
7037208	70372	1345	8	0.456000
7037209	70372	1326	9	0.000000
7037301	70373	1411	1	0.153000
7037302	70373	1410	2	0.218000
7037303	70373	1325	3	0.371000
7037304	70373	1354	4	0.539000
7037305	70373	1353	5	0.572000
7037306	70373	1342	6	0.717000
7037307	70373	1417	7	0.560000
7037308	70373	566	8	0.516000
7037309	70373	84	9	0.484000
7037310	70373	85	10	0.786000
7037311	70373	86	11	0.383000
7037312	70373	87	12	0.709000
7037313	70373	88	13	0.539000
7037314	70373	89	14	0.731000
7037315	70373	90	15	0.776000
7037316	70373	91	16	0.310000
7037317	70373	92	17	1.144000
7037318	70373	93	18	0.780000
7037319	70373	94	19	0.650000
7037320	70373	95	20	0.691000
7037321	70373	96	21	0.716000
7037322	70373	97	22	0.633000
7037323	70373	99	23	0.000000
7037401	70374	99	1	0.765000
7037402	70374	100	2	0.686000
7037403	70374	101	3	0.738000
7037404	70374	102	4	0.599000
7037405	70374	103	5	0.813000
7037406	70374	104	6	1.119000
7037407	70374	105	7	0.330000
7037408	70374	106	8	0.782000
7037409	70374	107	9	0.703000
7037410	70374	108	10	0.578000
7037411	70374	109	11	0.671000
7037412	70374	110	12	0.464000
7037413	70374	111	13	0.707000
7037414	70374	112	14	0.445000
7037415	70374	113	15	0.553000
7037416	70374	567	16	0.589000
7037417	70374	1416	17	0.636000
7037418	70374	1341	18	0.628000
7037419	70374	1344	19	0.487000
7037420	70374	1345	20	0.456000
7037421	70374	1326	21	0.233000
7037422	70374	1411	22	0.000000
7037501	70375	1850	1	0.244000
7037502	70375	1851	2	1.846000
7037503	70375	1186	3	0.514000
7037504	70375	1184	4	0.573000
7037505	70375	1182	5	0.470000
7037506	70375	798	6	0.353000
7037507	70375	800	7	0.421000
7037508	70375	1312	8	0.185000
7037509	70375	1410	9	0.293000
7037510	70375	1411	10	0.000000
7037601	70376	1411	1	0.209000
7037602	70376	1311	2	0.343000
7037603	70376	1310	3	0.383000
7037604	70376	1309	4	0.511000
7037605	70376	1181	5	0.568000
7037606	70376	1183	6	0.504000
7037607	70376	1185	7	1.930000
7037608	70376	1850	8	0.000000
7037701	70377	1409	1	0.016000
7037702	70377	1410	2	0.208000
7037703	70377	1325	3	0.371000
7037704	70377	1354	4	0.539000
7037705	70377	1353	5	0.572000
7037706	70377	1342	6	0.717000
7037707	70377	1417	7	0.560000
7037708	70377	566	8	0.516000
7037709	70377	84	9	0.484000
7037710	70377	85	10	0.786000
7037711	70377	86	11	0.383000
7037712	70377	87	12	0.709000
7037713	70377	88	13	0.539000
7037714	70377	89	14	0.731000
7037715	70377	90	15	0.776000
7037716	70377	91	16	0.310000
7037717	70377	92	17	1.144000
7037718	70377	93	18	0.780000
7037719	70377	94	19	0.650000
7037720	70377	95	20	0.691000
7037721	70377	96	21	0.716000
7037722	70377	97	22	0.633000
7037723	70377	99	23	0.000000
7037801	70378	99	1	0.765000
7037802	70378	100	2	0.686000
7037803	70378	101	3	0.738000
7037804	70378	102	4	0.599000
7037805	70378	103	5	0.813000
7037806	70378	104	6	1.119000
7037807	70378	105	7	0.330000
7037808	70378	106	8	0.782000
7037809	70378	107	9	0.703000
7037810	70378	108	10	0.578000
7037811	70378	109	11	0.671000
7037812	70378	110	12	0.464000
7037813	70378	111	13	0.707000
7037814	70378	112	14	0.445000
7037815	70378	113	15	0.553000
7037816	70378	567	16	0.589000
7037817	70378	1416	17	0.636000
7037818	70378	1341	18	0.628000
7037819	70378	1344	19	0.487000
7037820	70378	1345	20	0.456000
7037821	70378	1326	21	0.200000
7037822	70378	1409	22	0.000000
7037901	70379	1850	1	0.244000
7037902	70379	1851	2	1.846000
7037903	70379	1186	3	0.514000
7037904	70379	1184	4	0.573000
7037905	70379	1182	5	0.470000
7037906	70379	798	6	0.353000
7037907	70379	800	7	0.421000
7037908	70379	1312	8	0.137000
7037909	70379	1410	9	0.010000
7037910	70379	1409	10	0.000000
7038001	70380	1409	1	0.143000
7038002	70380	1311	2	0.343000
7038003	70380	1310	3	0.383000
7038004	70380	1309	4	0.511000
7038005	70380	1181	5	0.568000
7038006	70380	1183	6	0.504000
7038007	70380	1185	7	1.930000
7038008	70380	1850	8	0.000000
7038101	70381	1326	1	0.208000
7038102	70381	1411	2	0.011000
7038103	70381	1415	3	0.143000
7038104	70381	1410	4	0.218000
7038105	70381	1325	5	0.371000
7038106	70381	1354	6	0.539000
7038107	70381	1353	7	0.572000
7038108	70381	1342	8	0.717000
7038109	70381	1417	9	0.560000
7038110	70381	566	10	0.119000
7038111	70381	114	11	0.303000
7038112	70381	115	12	0.525000
7038113	70381	116	13	0.393000
7038114	70381	81	14	0.950000
7038115	70381	141	15	0.000000
7038201	70382	141	1	0.204000
7038202	70382	82	2	0.425000
7038203	70382	83	3	0.102000
7038204	70382	567	4	0.589000
7038205	70382	1416	5	0.636000
7038206	70382	1341	6	0.628000
7038207	70382	1344	7	0.487000
7038208	70382	1345	8	0.456000
7038209	70382	1326	9	0.000000
7038301	70383	1850	1	0.244000
7038302	70383	1851	2	1.846000
7038303	70383	1186	3	0.514000
7038304	70383	1184	4	0.573000
7038305	70383	1182	5	0.470000
7038306	70383	798	6	0.353000
7038307	70383	800	7	0.421000
7038308	70383	1312	8	0.185000
7038309	70383	1410	9	0.218000
7038310	70383	1325	10	0.371000
7038311	70383	1354	11	0.539000
7038312	70383	1353	12	0.572000
7038313	70383	1342	13	0.717000
7038314	70383	1417	14	0.560000
7038315	70383	566	15	0.516000
7038316	70383	84	16	0.484000
7038317	70383	85	17	0.786000
7038318	70383	86	18	0.383000
7038319	70383	87	19	0.709000
7038320	70383	88	20	0.539000
7038321	70383	89	21	0.731000
7038322	70383	90	22	0.776000
7038323	70383	91	23	0.310000
7038324	70383	92	24	0.122000
7038325	70383	140	25	0.618000
7038326	70383	653	26	0.897000
7038327	70383	651	27	0.291000
7038328	70383	1177	28	0.565000
7038329	70383	1150	29	0.353000
7038330	70383	1152	30	0.552000
7038331	70383	1154	31	0.639000
7038332	70383	554	32	0.263000
7038333	70383	555	33	0.000000
7038401	70384	555	1	0.553000
7038402	70384	1155	2	0.542000
7038403	70384	1153	3	0.340000
7038404	70384	1151	4	0.523000
7038405	70384	1178	5	0.341000
7038406	70384	650	6	0.698000
7038407	70384	652	7	0.839000
7038408	70384	1371	8	0.107000
7038409	70384	105	9	0.330000
7038410	70384	106	10	0.782000
7038411	70384	107	11	0.703000
7038412	70384	108	12	0.579000
7038413	70384	109	13	0.671000
7038414	70384	110	14	0.464000
7038415	70384	111	15	0.707000
7038416	70384	112	16	0.445000
7038417	70384	113	17	0.553000
7038418	70384	567	18	0.589000
7038419	70384	1416	19	0.636000
7038420	70384	1341	20	0.628000
7038421	70384	1344	21	0.487000
7038422	70384	1345	22	0.456000
7038423	70384	1326	23	0.200000
7038424	70384	1409	24	0.042000
7038425	70384	1413	25	0.143000
7038426	70384	1311	26	0.343000
7038427	70384	1310	27	0.383000
7038428	70384	1309	28	0.511000
7038429	70384	1181	29	0.568000
7038430	70384	1183	30	0.504000
7038431	70384	1185	31	1.930000
7038432	70384	1850	32	0.000000
7038501	70385	1326	1	0.233000
7038502	70385	1411	2	0.010000
7038503	70385	1415	3	0.153000
7038504	70385	1410	4	0.218000
7038505	70385	1325	5	0.371000
7038506	70385	1354	6	0.539000
7038507	70385	1353	7	0.572000
7038508	70385	1342	8	0.717000
7038509	70385	1417	9	0.560000
7038510	70385	566	10	0.516000
7038511	70385	84	11	0.484000
7038512	70385	85	12	0.786000
7038513	70385	86	13	0.383000
7038514	70385	87	14	0.709000
7038515	70385	88	15	0.539000
7038516	70385	89	16	0.731000
7038517	70385	90	17	0.776000
7038518	70385	91	18	0.310000
7038519	70385	92	19	1.144000
7038520	70385	93	20	0.780000
7038521	70385	94	21	0.650000
7038522	70385	95	22	0.691000
7038523	70385	96	23	0.716000
7038524	70385	97	24	0.633000
7038525	70385	99	25	0.000000
7038601	70386	99	1	0.765000
7038602	70386	100	2	0.686000
7038603	70386	101	3	0.738000
7038604	70386	102	4	0.599000
7038605	70386	103	5	0.813000
7038606	70386	104	6	1.119000
7038607	70386	105	7	0.330000
7038608	70386	106	8	0.782000
7038609	70386	107	9	0.703000
7038610	70386	108	10	0.579000
7038611	70386	109	11	0.671000
7038612	70386	110	12	0.464000
7038613	70386	111	13	0.707000
7038614	70386	112	14	0.445000
7038615	70386	113	15	0.553000
7038616	70386	567	16	0.589000
7038617	70386	1416	17	0.636000
7038618	70386	1341	18	0.628000
7038619	70386	1344	19	0.487000
7038620	70386	1345	20	0.456000
7038621	70386	1326	21	0.000000
7038701	70387	1326	1	0.233000
7038702	70387	1411	2	0.010000
7038703	70387	1415	3	0.153000
7038704	70387	1410	4	0.218000
7038705	70387	1325	5	0.371000
7038706	70387	1354	6	0.539000
7038707	70387	1353	7	0.572000
7038708	70387	1342	8	0.717000
7038709	70387	1417	9	0.560000
7038710	70387	566	10	0.516000
7038711	70387	84	11	0.484000
7038712	70387	85	12	0.786000
7038713	70387	86	13	0.383000
7038714	70387	87	14	0.709000
7038715	70387	88	15	0.539000
7038716	70387	89	16	0.731000
7038717	70387	90	17	0.776000
7038718	70387	91	18	0.310000
7038719	70387	92	19	0.122000
7038720	70387	140	20	0.618000
7038721	70387	653	21	0.897000
7038722	70387	651	22	0.291000
7038723	70387	1177	23	0.565000
7038724	70387	1150	24	0.353000
7038725	70387	1152	25	0.552000
7038726	70387	1154	26	0.639000
7038727	70387	554	27	0.263000
7038728	70387	555	28	0.000000
7038801	70388	555	1	0.553000
7038802	70388	1155	2	0.542000
7038803	70388	1153	3	0.340000
7038804	70388	1151	4	0.523000
7038805	70388	1178	5	0.341000
7038806	70388	650	6	0.698000
7038807	70388	652	7	0.839000
7038808	70388	1371	8	0.107000
7038809	70388	105	9	0.330000
7038810	70388	106	10	0.782000
7038811	70388	107	11	0.703000
7038812	70388	108	12	0.579000
7038813	70388	109	13	0.671000
7038814	70388	110	14	0.464000
7038815	70388	111	15	0.707000
7038816	70388	112	16	0.445000
7038817	70388	113	17	0.553000
7038818	70388	567	18	0.589000
7038819	70388	1416	19	0.636000
7038820	70388	1341	20	0.628000
7038821	70388	1344	21	0.487000
7038822	70388	1345	22	0.456000
7038823	70388	1326	23	0.000000
7038901	70389	1411	1	0.153000
7038902	70389	1410	2	0.218000
7038903	70389	1325	3	0.371000
7038904	70389	1354	4	0.539000
7038905	70389	1353	5	0.572000
7038906	70389	1342	6	0.717000
7038907	70389	1417	7	0.560000
7038908	70389	566	8	0.516000
7038909	70389	84	9	0.484000
7038910	70389	85	10	0.786000
7038911	70389	86	11	0.383000
7038912	70389	87	12	0.709000
7038913	70389	88	13	0.539000
7038914	70389	89	14	0.731000
7038915	70389	90	15	0.776000
7038916	70389	91	16	0.310000
7038917	70389	92	17	0.122000
7038918	70389	140	18	0.618000
7038919	70389	653	19	0.897000
7038920	70389	651	20	0.291000
7038921	70389	1177	21	0.565000
7038922	70389	1150	22	0.353000
7038923	70389	1152	23	0.552000
7038924	70389	1154	24	0.639000
7038925	70389	554	25	0.263000
7038926	70389	555	26	0.000000
7039001	70390	555	1	0.553000
7039002	70390	1155	2	0.542000
7039003	70390	1153	3	0.340000
7039004	70390	1151	4	0.523000
7039005	70390	1178	5	0.341000
7039006	70390	650	6	0.698000
7039007	70390	652	7	0.839000
7039008	70390	1371	8	0.107000
7039009	70390	105	9	0.330000
7039010	70390	106	10	0.782000
7039011	70390	107	11	0.703000
7039012	70390	108	12	0.579000
7039013	70390	109	13	0.671000
7039014	70390	110	14	0.464000
7039015	70390	111	15	0.707000
7039016	70390	112	16	0.445000
7039017	70390	113	17	0.553000
7039018	70390	567	18	0.589000
7039019	70390	1416	19	0.636000
7039020	70390	1341	20	0.628000
7039021	70390	1344	21	0.487000
7039022	70390	1345	22	0.456000
7039023	70390	1326	23	0.233000
7039024	70390	1411	24	0.000000
7046501	70465	81	1	0.397000
7046502	70465	82	2	0.425000
7046503	70465	83	3	0.484000
7046504	70465	84	4	0.484000
7046505	70465	85	5	0.786000
7046506	70465	86	6	0.383000
7046507	70465	87	7	0.709000
7046508	70465	88	8	0.539000
7046509	70465	89	9	0.731000
7046510	70465	90	10	0.776000
7046511	70465	91	11	0.310000
7046512	70465	92	12	1.144000
7046513	70465	93	13	0.780000
7046514	70465	94	14	0.650000
7046515	70465	95	15	0.691000
7046516	70465	96	16	0.716000
7046517	70465	97	17	0.633000
7046518	70465	99	18	0.000000
7046601	70466	99	1	0.765000
7046602	70466	100	2	0.686000
7046603	70466	101	3	0.738000
7046604	70466	102	4	0.599000
7046605	70466	103	5	0.813000
7046606	70466	104	6	1.119000
7046607	70466	105	7	0.330000
7046608	70466	106	8	0.782000
7046609	70466	107	9	0.703000
7046610	70466	108	10	0.578000
7046611	70466	109	11	0.671000
7046612	70466	110	12	0.464000
7046613	70466	111	13	0.707000
7046614	70466	112	14	0.445000
7046615	70466	113	15	0.538000
7046616	70466	114	16	0.303000
7046617	70466	115	17	0.525000
7046618	70466	116	18	0.393000
7046619	70466	81	19	0.000000
7046701	70467	141	1	0.198000
7046702	70467	82	2	0.425000
7046703	70467	83	3	0.484000
7046704	70467	84	4	0.484000
7046705	70467	85	5	0.786000
7046706	70467	86	6	0.383000
7046707	70467	87	7	0.709000
7046708	70467	88	8	0.539000
7046709	70467	89	9	0.731000
7046710	70467	90	10	0.776000
7046711	70467	91	11	0.310000
7046712	70467	92	12	1.144000
7046713	70467	93	13	0.780000
7046714	70467	94	14	0.650000
7046715	70467	95	15	0.691000
7046716	70467	96	16	0.716000
7046717	70467	97	17	0.633000
7046718	70467	99	18	0.000000
7046801	70468	99	1	0.765000
7046802	70468	100	2	0.686000
7046803	70468	101	3	0.738000
7046804	70468	102	4	0.599000
7046805	70468	103	5	0.813000
7046806	70468	104	6	1.119000
7046807	70468	105	7	0.330000
7046808	70468	106	8	0.782000
7046809	70468	107	9	0.703000
7046810	70468	108	10	0.578000
7046811	70468	109	11	0.671000
7046812	70468	110	12	0.464000
7046813	70468	111	13	0.707000
7046814	70468	112	14	0.445000
7046815	70468	113	15	0.538000
7046816	70468	114	16	0.303000
7046817	70468	115	17	0.525000
7046818	70468	116	18	0.393000
7046819	70468	81	19	0.950000
7046820	70468	141	20	0.000000
7046901	70469	81	1	0.397000
7046902	70469	82	2	0.425000
7046903	70469	83	3	0.484000
7046904	70469	84	4	0.484000
7046905	70469	85	5	0.786000
7046906	70469	86	6	0.383000
7046907	70469	87	7	0.709000
7046908	70469	88	8	0.539000
7046909	70469	89	9	0.731000
7046910	70469	90	10	0.776000
7046911	70469	91	11	0.310000
7046912	70469	92	12	0.122000
7046913	70469	140	13	1.189000
7046914	70469	106	14	0.000000
7047001	70470	106	1	0.782000
7047002	70470	107	2	0.703000
7047003	70470	108	3	0.578000
7047004	70470	109	4	0.671000
7047005	70470	110	5	0.464000
7047006	70470	111	6	0.707000
7047007	70470	112	7	0.445000
7047008	70470	113	8	0.538000
7047009	70470	114	9	0.303000
7047010	70470	115	10	0.525000
7047011	70470	116	11	0.393000
7047012	70470	81	12	0.000000
7047101	70471	92	1	1.142000
7047102	70471	93	2	0.780000
7047103	70471	94	3	0.650000
7047104	70471	95	4	0.691000
7047105	70471	96	5	0.716000
7047106	70471	97	6	0.633000
7047107	70471	99	7	0.000000
7047201	70472	99	1	0.765000
7047202	70472	100	2	0.686000
7047203	70472	101	3	0.738000
7047204	70472	102	4	0.599000
7047205	70472	103	5	0.813000
7047206	70472	104	6	1.116000
7047207	70472	140	7	1.271000
